country,iso3,geo,is_eu27,year,sex,age_group,unemployment_rate
Finland,FIN,FI,True,2010,Total,Youth (15-24),22.0
Finland,FIN,FI,True,2010,Female,Overall (15-74),7.7
Finland,FIN,FI,True,2010,Male,Overall (15-74),9.4
Finland,FIN,FI,True,2010,Total,Overall (15-74),8.6
Finland,FIN,FI,True,2011,Female,Youth (15-24),18.4
Finland,FIN,FI,True,2011,Male,Youth (15-24),22.2
Finland,FIN,FI,True,2011,Total,Youth (15-24),20.3
Finland,FIN,FI,True,2011,Female,Overall (15-74),7.2
Finland,FIN,FI,True,2011,Male,Overall (15-74),8.7
Finland,FIN,FI,True,2011,Total,Overall (15-74),8.0
Finland,FIN,FI,True,2012,Female,Youth (15-24),18.2
Finland,FIN,FI,True,2012,Male,Youth (15-24),20.8
Finland,FIN,FI,True,2012,Total,Youth (15-24),19.5
Finland,FIN,FI,True,2012,Female,Overall (15-74),7.1
Finland,FIN,FI,True,2012,Male,Overall (15-74),8.6
Finland,FIN,FI,True,2012,Total,Overall (15-74),7.9
Finland,FIN,FI,True,2013,Female,Youth (15-24),17.4
Finland,FIN,FI,True,2013,Male,Youth (15-24),23.9
Finland,FIN,FI,True,2013,Total,Youth (15-24),20.6
Finland,FIN,FI,True,2013,Female,Overall (15-74),7.5
Finland,FIN,FI,True,2013,Male,Overall (15-74),9.1
Finland,FIN,FI,True,2013,Total,Overall (15-74),8.3
Finland,FIN,FI,True,2014,Female,Youth (15-24),17.9
Finland,FIN,FI,True,2014,Male,Youth (15-24),23.2
Finland,FIN,FI,True,2014,Total,Youth (15-24),20.5
Finland,FIN,FI,True,2014,Female,Overall (15-74),7.8
Finland,FIN,FI,True,2014,Male,Overall (15-74),9.6
Finland,FIN,FI,True,2014,Total,Overall (15-74),8.7
Finland,FIN,FI,True,2015,Female,Youth (15-24),19.1
Finland,FIN,FI,True,2015,Male,Youth (15-24),26.0
Finland,FIN,FI,True,2015,Total,Youth (15-24),22.5
Finland,FIN,FI,True,2015,Female,Overall (15-74),8.6
Finland,FIN,FI,True,2015,Male,Overall (15-74),10.2
Finland,FIN,FI,True,2015,Total,Overall (15-74),9.4
Finland,FIN,FI,True,2016,Female,Youth (15-24),18.9
Finland,FIN,FI,True,2016,Male,Youth (15-24),22.1
Finland,FIN,FI,True,2016,Total,Youth (15-24),20.5
Finland,FIN,FI,True,2016,Female,Overall (15-74),8.4
Finland,FIN,FI,True,2016,Male,Overall (15-74),9.4
Finland,FIN,FI,True,2016,Total,Overall (15-74),8.9
Finland,FIN,FI,True,2017,Female,Youth (15-24),19.1
Finland,FIN,FI,True,2017,Male,Youth (15-24),20.8
Finland,FIN,FI,True,2017,Total,Youth (15-24),20.0
Finland,FIN,FI,True,2017,Female,Overall (15-74),8.3
Finland,FIN,FI,True,2017,Male,Overall (15-74),9.1
Finland,FIN,FI,True,2017,Total,Overall (15-74),8.7
Finland,FIN,FI,True,2018,Female,Youth (15-24),17.0
Finland,FIN,FI,True,2018,Male,Youth (15-24),17.7
Finland,FIN,FI,True,2018,Total,Youth (15-24),17.3
Finland,FIN,FI,True,2018,Female,Overall (15-74),7.2
Finland,FIN,FI,True,2018,Male,Overall (15-74),7.7
Finland,FIN,FI,True,2018,Total,Overall (15-74),7.5
Finland,FIN,FI,True,2019,Female,Youth (15-24),15.9
Finland,FIN,FI,True,2019,Male,Youth (15-24),19.5
Finland,FIN,FI,True,2019,Total,Youth (15-24),17.7
Finland,FIN,FI,True,2019,Female,Overall (15-74),6.2
Finland,FIN,FI,True,2019,Male,Overall (15-74),7.3
Finland,FIN,FI,True,2019,Total,Overall (15-74),6.8
Finland,FIN,FI,True,2020,Female,Youth (15-24),19.2
Finland,FIN,FI,True,2020,Male,Youth (15-24),22.8
Finland,FIN,FI,True,2020,Total,Youth (15-24),21.0
Finland,FIN,FI,True,2020,Female,Overall (15-74),7.4
Finland,FIN,FI,True,2020,Male,Overall (15-74),8.1
Finland,FIN,FI,True,2020,Total,Overall (15-74),7.7
Finland,FIN,FI,True,2021,Female,Youth (15-24),16.4
Finland,FIN,FI,True,2021,Male,Youth (15-24),17.8
Finland,FIN,FI,True,2021,Total,Youth (15-24),17.1
Finland,FIN,FI,True,2021,Female,Overall (15-74),7.1
Finland,FIN,FI,True,2021,Male,Overall (15-74),8.2
Finland,FIN,FI,True,2021,Total,Overall (15-74),7.7
Finland,FIN,FI,True,2022,Female,Youth (15-24),14.0
Finland,FIN,FI,True,2022,Male,Youth (15-24),14.4
Finland,FIN,FI,True,2022,Total,Youth (15-24),14.2
Finland,FIN,FI,True,2022,Female,Overall (15-74),6.4
Finland,FIN,FI,True,2022,Male,Overall (15-74),7.1
Finland,FIN,FI,True,2022,Total,Overall (15-74),6.8
Finland,FIN,FI,True,2023,Female,Youth (15-24),15.4
Finland,FIN,FI,True,2023,Male,Youth (15-24),16.9
Finland,FIN,FI,True,2023,Total,Youth (15-24),16.2
Finland,FIN,FI,True,2023,Female,Overall (15-74),6.5
Finland,FIN,FI,True,2023,Male,Overall (15-74),7.9
Finland,FIN,FI,True,2023,Total,Overall (15-74),7.2
Finland,FIN,FI,True,2024,Female,Youth (15-24),18.0
Finland,FIN,FI,True,2024,Male,Youth (15-24),19.6
Finland,FIN,FI,True,2024,Total,Youth (15-24),18.8
Finland,FIN,FI,True,2024,Female,Overall (15-74),7.6
Finland,FIN,FI,True,2024,Male,Overall (15-74),9.2
Finland,FIN,FI,True,2024,Total,Overall (15-74),8.4
Finland,FIN,FI,True,2025,Female,Youth (15-24),21.8
Finland,FIN,FI,True,2025,Male,Youth (15-24),21.7
Finland,FIN,FI,True,2025,Total,Youth (15-24),21.8
Finland,FIN,FI,True,2025,Female,Overall (15-74),9.1
Finland,FIN,FI,True,2025,Male,Overall (15-74),10.2
Finland,FIN,FI,True,2025,Total,Overall (15-74),9.7
France,FRA,FR,True,2003,Female,Youth (15-24),22.7
France,FRA,FR,True,2003,Male,Youth (15-24),17.9
France,FRA,FR,True,2003,Total,Youth (15-24),20.1
France,FRA,FR,True,2003,Female,Overall (15-74),9.3
France,FRA,FR,True,2003,Male,Overall (15-74),7.8
France,FRA,FR,True,2003,Total,Overall (15-74),8.5
France,FRA,FR,True,2004,Female,Youth (15-24),24.7
France,FRA,FR,True,2004,Male,Youth (15-24),19.3
France,FRA,FR,True,2004,Total,Youth (15-24),21.7
France,FRA,FR,True,2004,Female,Overall (15-74),9.7
France,FRA,FR,True,2004,Male,Overall (15-74),8.2
France,FRA,FR,True,2004,Total,Overall (15-74),8.9
France,FRA,FR,True,2005,Female,Youth (15-24),25.7
France,FRA,FR,True,2005,Male,Youth (15-24),19.5
France,FRA,FR,True,2005,Total,Youth (15-24),22.3
France,FRA,FR,True,2005,Female,Overall (15-74),9.6
France,FRA,FR,True,2005,Male,Overall (15-74),8.2
France,FRA,FR,True,2005,Total,Overall (15-74),8.9
France,FRA,FR,True,2006,Female,Youth (15-24),27.2
France,FRA,FR,True,2006,Male,Youth (15-24),20.4
France,FRA,FR,True,2006,Total,Youth (15-24),23.5
France,FRA,FR,True,2006,Female,Overall (15-74),9.5
France,FRA,FR,True,2006,Male,Overall (15-74),8.3
France,FRA,FR,True,2006,Total,Overall (15-74),8.9
France,FRA,FR,True,2007,Female,Youth (15-24),23.8
France,FRA,FR,True,2007,Male,Youth (15-24),18.4
France,FRA,FR,True,2007,Total,Youth (15-24),20.8
France,FRA,FR,True,2007,Female,Overall (15-74),8.4
France,FRA,FR,True,2007,Male,Overall (15-74),7.6
France,FRA,FR,True,2007,Total,Overall (15-74),8.0
France,FRA,FR,True,2008,Female,Youth (15-24),22.3
France,FRA,FR,True,2008,Male,Youth (15-24),18.5
France,FRA,FR,True,2008,Total,Youth (15-24),20.2
France,FRA,FR,True,2008,Female,Overall (15-74),7.8
France,FRA,FR,True,2008,Male,Overall (15-74),7.1
France,FRA,FR,True,2008,Total,Overall (15-74),7.4
France,FRA,FR,True,2009,Female,Youth (15-24),26.5
France,FRA,FR,True,2009,Male,Youth (15-24),23.8
France,FRA,FR,True,2009,Total,Youth (15-24),25.0
France,FRA,FR,True,2009,Female,Overall (15-74),9.2
France,FRA,FR,True,2009,Male,Overall (15-74),9.0
France,FRA,FR,True,2009,Total,Overall (15-74),9.1
France,FRA,FR,True,2010,Female,Youth (15-24),27.8
France,FRA,FR,True,2010,Male,Youth (15-24),22.2
France,FRA,FR,True,2010,Total,Youth (15-24),24.7
France,FRA,FR,True,2010,Female,Overall (15-74),9.5
France,FRA,FR,True,2010,Male,Overall (15-74),9.1
France,FRA,FR,True,2010,Total,Overall (15-74),9.3
France,FRA,FR,True,2011,Female,Youth (15-24),27.3
France,FRA,FR,True,2011,Male,Youth (15-24),21.4
France,FRA,FR,True,2011,Total,Youth (15-24),24.1
France,FRA,FR,True,2011,Female,Overall (15-74),9.5
France,FRA,FR,True,2011,Male,Overall (15-74),8.9
France,FRA,FR,True,2011,Total,Overall (15-74),9.2
France,FRA,FR,True,2012,Female,Youth (15-24),27.9
France,FRA,FR,True,2012,Male,Youth (15-24),24.1
France,FRA,FR,True,2012,Total,Youth (15-24),25.8
France,FRA,FR,True,2012,Female,Overall (15-74),9.7
France,FRA,FR,True,2012,Male,Overall (15-74),9.8
France,FRA,FR,True,2012,Total,Overall (15-74),9.8
France,FRA,FR,True,2013,Female,Youth (15-24),29.5
France,FRA,FR,True,2013,Male,Youth (15-24),23.8
France,FRA,FR,True,2013,Total,Youth (15-24),26.4
France,FRA,FR,True,2013,Female,Overall (15-74),10.2
France,FRA,FR,True,2013,Male,Overall (15-74),10.4
France,FRA,FR,True,2013,Total,Overall (15-74),10.3
France,FRA,FR,True,2014,Female,Youth (15-24),27.2
France,FRA,FR,True,2014,Male,Youth (15-24),24.4
France,FRA,FR,True,2014,Total,Youth (15-24),25.7
France,FRA,FR,True,2014,Female,Overall (15-74),10.0
France,FRA,FR,True,2014,Male,Overall (15-74),10.6
France,FRA,FR,True,2014,Total,Overall (15-74),10.3
France,FRA,FR,True,2015,Female,Youth (15-24),27.4
France,FRA,FR,True,2015,Male,Youth (15-24),25.1
France,FRA,FR,True,2015,Total,Youth (15-24),26.1
France,FRA,FR,True,2015,Female,Overall (15-74),9.9
France,FRA,FR,True,2015,Male,Overall (15-74),10.8
France,FRA,FR,True,2015,Total,Overall (15-74),10.3
France,FRA,FR,True,2016,Female,Youth (15-24),28.0
France,FRA,FR,True,2016,Male,Youth (15-24),24.2
France,FRA,FR,True,2016,Total,Youth (15-24),26.0
France,FRA,FR,True,2016,Female,Overall (15-74),9.8
France,FRA,FR,True,2016,Male,Overall (15-74),10.3
France,FRA,FR,True,2016,Total,Overall (15-74),10.1
France,FRA,FR,True,2017,Female,Youth (15-24),24.9
France,FRA,FR,True,2017,Male,Youth (15-24),22.3
France,FRA,FR,True,2017,Total,Youth (15-24),23.5
France,FRA,FR,True,2017,Female,Overall (15-74),9.4
France,FRA,FR,True,2017,Male,Overall (15-74),9.5
France,FRA,FR,True,2017,Total,Overall (15-74),9.4
France,FRA,FR,True,2018,Female,Youth (15-24),23.5
France,FRA,FR,True,2018,Male,Youth (15-24),20.8
France,FRA,FR,True,2018,Total,Youth (15-24),22.0
France,FRA,FR,True,2018,Female,Overall (15-74),9.0
France,FRA,FR,True,2018,Male,Overall (15-74),9.0
France,FRA,FR,True,2018,Total,Overall (15-74),9.0
France,FRA,FR,True,2019,Female,Youth (15-24),21.6
France,FRA,FR,True,2019,Male,Youth (15-24),20.0
France,FRA,FR,True,2019,Total,Youth (15-24),20.7
France,FRA,FR,True,2019,Female,Overall (15-74),8.4
France,FRA,FR,True,2019,Male,Overall (15-74),8.5
France,FRA,FR,True,2019,Total,Overall (15-74),8.4
France,FRA,FR,True,2020,Female,Youth (15-24),23.5
France,FRA,FR,True,2020,Male,Youth (15-24),19.8
France,FRA,FR,True,2020,Total,Youth (15-24),21.5
France,FRA,FR,True,2020,Female,Overall (15-74),8.0
France,FRA,FR,True,2020,Male,Overall (15-74),8.1
France,FRA,FR,True,2020,Total,Overall (15-74),8.0
France,FRA,FR,True,2021,Female,Youth (15-24),18.8
France,FRA,FR,True,2021,Male,Youth (15-24),19.0
France,FRA,FR,True,2021,Total,Youth (15-24),18.9
France,FRA,FR,True,2021,Female,Overall (15-74),7.8
France,FRA,FR,True,2021,Male,Overall (15-74),8.0
France,FRA,FR,True,2021,Total,Overall (15-74),7.9
France,FRA,FR,True,2022,Female,Youth (15-24),16.0
France,FRA,FR,True,2022,Male,Youth (15-24),18.5
France,FRA,FR,True,2022,Total,Youth (15-24),17.3
France,FRA,FR,True,2022,Female,Overall (15-74),7.1
France,FRA,FR,True,2022,Male,Overall (15-74),7.5
France,FRA,FR,True,2022,Total,Overall (15-74),7.3
France,FRA,FR,True,2023,Female,Youth (15-24),16.1
France,FRA,FR,True,2023,Male,Youth (15-24),18.2
France,FRA,FR,True,2023,Total,Youth (15-24),17.2
France,FRA,FR,True,2023,Female,Overall (15-74),7.2
France,FRA,FR,True,2023,Male,Overall (15-74),7.5
France,FRA,FR,True,2023,Total,Overall (15-74),7.3
France,FRA,FR,True,2024,Female,Youth (15-24),18.4
France,FRA,FR,True,2024,Male,Youth (15-24),19.1
France,FRA,FR,True,2024,Total,Youth (15-24),18.8
France,FRA,FR,True,2024,Female,Overall (15-74),7.3
France,FRA,FR,True,2024,Male,Overall (15-74),7.6
France,FRA,FR,True,2024,Total,Overall (15-74),7.4
France,FRA,FR,True,2025,Female,Youth (15-24),19.6
France,FRA,FR,True,2025,Male,Youth (15-24),20.0
France,FRA,FR,True,2025,Total,Youth (15-24),19.8
France,FRA,FR,True,2025,Female,Overall (15-74),7.6
France,FRA,FR,True,2025,Male,Overall (15-74),7.8
France,FRA,FR,True,2025,Total,Overall (15-74),7.7
Germany,DEU,DE,True,2009,Female,Youth (15-24),10.5
Germany,DEU,DE,True,2009,Male,Youth (15-24),13.2
Germany,DEU,DE,True,2009,Total,Youth (15-24),11.9
Germany,DEU,DE,True,2009,Female,Overall (15-74),6.9
Germany,DEU,DE,True,2009,Male,Overall (15-74),7.7
Germany,DEU,DE,True,2009,Total,Overall (15-74),7.3
Germany,DEU,DE,True,2010,Female,Youth (15-24),9.4
Germany,DEU,DE,True,2010,Male,Youth (15-24),11.4
Germany,DEU,DE,True,2010,Total,Youth (15-24),10.5
Germany,DEU,DE,True,2010,Female,Overall (15-74),6.1
Germany,DEU,DE,True,2010,Male,Overall (15-74),7.0
Germany,DEU,DE,True,2010,Total,Overall (15-74),6.6
Germany,DEU,DE,True,2011,Female,Youth (15-24),8.4
Germany,DEU,DE,True,2011,Male,Youth (15-24),9.7
Germany,DEU,DE,True,2011,Total,Youth (15-24),9.1
Germany,DEU,DE,True,2011,Female,Overall (15-74),5.3
Germany,DEU,DE,True,2011,Male,Overall (15-74),5.7
Germany,DEU,DE,True,2011,Total,Overall (15-74),5.5
Germany,DEU,DE,True,2012,Female,Youth (15-24),7.8
Germany,DEU,DE,True,2012,Male,Youth (15-24),9.2
Germany,DEU,DE,True,2012,Total,Youth (15-24),8.6
Germany,DEU,DE,True,2012,Female,Overall (15-74),4.9
Germany,DEU,DE,True,2012,Male,Overall (15-74),5.3
Germany,DEU,DE,True,2012,Total,Overall (15-74),5.1
Germany,DEU,DE,True,2013,Female,Youth (15-24),7.6
Germany,DEU,DE,True,2013,Male,Youth (15-24),9.0
Germany,DEU,DE,True,2013,Total,Youth (15-24),8.3
Germany,DEU,DE,True,2013,Female,Overall (15-74),4.6
Germany,DEU,DE,True,2013,Male,Overall (15-74),5.2
Germany,DEU,DE,True,2013,Total,Overall (15-74),4.9
Germany,DEU,DE,True,2014,Female,Youth (15-24),7.6
Germany,DEU,DE,True,2014,Male,Youth (15-24),8.8
Germany,DEU,DE,True,2014,Total,Youth (15-24),8.2
Germany,DEU,DE,True,2014,Female,Overall (15-74),4.4
Germany,DEU,DE,True,2014,Male,Overall (15-74),5.0
Germany,DEU,DE,True,2014,Total,Overall (15-74),4.7
Germany,DEU,DE,True,2015,Female,Youth (15-24),6.9
Germany,DEU,DE,True,2015,Male,Youth (15-24),8.3
Germany,DEU,DE,True,2015,Total,Youth (15-24),7.7
Germany,DEU,DE,True,2015,Female,Overall (15-74),4.0
Germany,DEU,DE,True,2015,Male,Overall (15-74),4.7
Germany,DEU,DE,True,2015,Total,Overall (15-74),4.4
Germany,DEU,DE,True,2016,Female,Youth (15-24),6.6
Germany,DEU,DE,True,2016,Male,Youth (15-24),8.3
Germany,DEU,DE,True,2016,Total,Youth (15-24),7.5
Germany,DEU,DE,True,2016,Female,Overall (15-74),3.5
Germany,DEU,DE,True,2016,Male,Overall (15-74),4.2
Germany,DEU,DE,True,2016,Total,Overall (15-74),3.9
Germany,DEU,DE,True,2017,Female,Youth (15-24),6.2
Germany,DEU,DE,True,2017,Male,Youth (15-24),8.0
Germany,DEU,DE,True,2017,Total,Youth (15-24),7.2
Germany,DEU,DE,True,2017,Female,Overall (15-74),3.1
Germany,DEU,DE,True,2017,Male,Overall (15-74),3.9
Germany,DEU,DE,True,2017,Total,Overall (15-74),3.5
Germany,DEU,DE,True,2018,Female,Youth (15-24),5.5
Germany,DEU,DE,True,2018,Male,Youth (15-24),7.5
Germany,DEU,DE,True,2018,Total,Youth (15-24),6.6
Germany,DEU,DE,True,2018,Female,Overall (15-74),2.7
Germany,DEU,DE,True,2018,Male,Overall (15-74),3.6
Germany,DEU,DE,True,2018,Total,Overall (15-74),3.2
Germany,DEU,DE,True,2019,Female,Youth (15-24),5.1
Germany,DEU,DE,True,2019,Male,Youth (15-24),6.9
Germany,DEU,DE,True,2019,Total,Youth (15-24),6.1
Germany,DEU,DE,True,2019,Female,Overall (15-74),2.6
Germany,DEU,DE,True,2019,Male,Overall (15-74),3.3
Germany,DEU,DE,True,2019,Total,Overall (15-74),2.9
Germany,DEU,DE,True,2020,Female,Youth (15-24),7.3
Germany,DEU,DE,True,2020,Male,Youth (15-24),8.4
Germany,DEU,DE,True,2020,Total,Youth (15-24),7.9
Germany,DEU,DE,True,2020,Female,Overall (15-74),3.2
Germany,DEU,DE,True,2020,Male,Overall (15-74),4.0
Germany,DEU,DE,True,2020,Total,Overall (15-74),3.6
Germany,DEU,DE,True,2021,Female,Youth (15-24),6.5
Germany,DEU,DE,True,2021,Male,Youth (15-24),7.4
Germany,DEU,DE,True,2021,Total,Youth (15-24),7.0
Germany,DEU,DE,True,2021,Female,Overall (15-74),3.2
Germany,DEU,DE,True,2021,Male,Overall (15-74),3.9
Germany,DEU,DE,True,2021,Total,Overall (15-74),3.6
Germany,DEU,DE,True,2022,Female,Youth (15-24),5.5
Germany,DEU,DE,True,2022,Male,Youth (15-24),6.4
Germany,DEU,DE,True,2022,Total,Youth (15-24),6.0
Germany,DEU,DE,True,2022,Female,Overall (15-74),2.9
Germany,DEU,DE,True,2022,Male,Overall (15-74),3.4
Germany,DEU,DE,True,2022,Total,Overall (15-74),3.1
Germany,DEU,DE,True,2023,Female,Youth (15-24),5.3
Germany,DEU,DE,True,2023,Male,Youth (15-24),6.5
Germany,DEU,DE,True,2023,Total,Youth (15-24),5.9
Germany,DEU,DE,True,2023,Female,Overall (15-74),2.8
Germany,DEU,DE,True,2023,Male,Overall (15-74),3.3
Germany,DEU,DE,True,2023,Total,Overall (15-74),3.1
Germany,DEU,DE,True,2024,Female,Youth (15-24),5.9
Germany,DEU,DE,True,2024,Male,Youth (15-24),7.2
Germany,DEU,DE,True,2024,Total,Youth (15-24),6.6
Germany,DEU,DE,True,2024,Female,Overall (15-74),3.2
Germany,DEU,DE,True,2024,Male,Overall (15-74),3.7
Germany,DEU,DE,True,2024,Total,Overall (15-74),3.5
Germany,DEU,DE,True,2025,Female,Youth (15-24),6.6
Germany,DEU,DE,True,2025,Male,Youth (15-24),7.6
Germany,DEU,DE,True,2025,Total,Youth (15-24),7.1
Germany,DEU,DE,True,2025,Female,Overall (15-74),3.5
Germany,DEU,DE,True,2025,Male,Overall (15-74),4.2
Germany,DEU,DE,True,2025,Total,Overall (15-74),3.8
Greece,GRC,EL,True,2009,Female,Youth (15-24),33.6
Greece,GRC,EL,True,2009,Male,Youth (15-24),20.1
Greece,GRC,EL,True,2009,Total,Youth (15-24),26.1
Greece,GRC,EL,True,2009,Female,Overall (15-74),13.5
Greece,GRC,EL,True,2009,Male,Overall (15-74),7.1
Greece,GRC,EL,True,2009,Total,Overall (15-74),9.8
Greece,GRC,EL,True,2010,Female,Youth (15-24),41.1
Greece,GRC,EL,True,2010,Male,Youth (15-24),27.6
Greece,GRC,EL,True,2010,Total,Youth (15-24),33.6
Greece,GRC,EL,True,2010,Female,Overall (15-74),16.7
Greece,GRC,EL,True,2010,Male,Overall (15-74),10.2
Greece,GRC,EL,True,2010,Total,Overall (15-74),12.9
Greece,GRC,EL,True,2011,Female,Youth (15-24),52.1
Greece,GRC,EL,True,2011,Male,Youth (15-24),39.4
Greece,GRC,EL,True,2011,Total,Youth (15-24),45.2
Greece,GRC,EL,True,2011,Female,Overall (15-74),21.8
Greece,GRC,EL,True,2011,Male,Overall (15-74),15.3
Greece,GRC,EL,True,2011,Total,Overall (15-74),18.1
Greece,GRC,EL,True,2012,Female,Youth (15-24),63.4
Greece,GRC,EL,True,2012,Male,Youth (15-24),49.4
Greece,GRC,EL,True,2012,Total,Youth (15-24),55.9
Greece,GRC,EL,True,2012,Female,Overall (15-74),28.6
Greece,GRC,EL,True,2012,Male,Overall (15-74),21.9
Greece,GRC,EL,True,2012,Total,Overall (15-74),24.8
Greece,GRC,EL,True,2013,Female,Youth (15-24),64.6
Greece,GRC,EL,True,2013,Male,Youth (15-24),54.9
Greece,GRC,EL,True,2013,Total,Youth (15-24),59.2
Greece,GRC,EL,True,2013,Female,Overall (15-74),31.7
Greece,GRC,EL,True,2013,Male,Overall (15-74),24.8
Greece,GRC,EL,True,2013,Total,Overall (15-74),27.8
Greece,GRC,EL,True,2014,Female,Youth (15-24),58.5
Greece,GRC,EL,True,2014,Male,Youth (15-24),48.1
Greece,GRC,EL,True,2014,Total,Youth (15-24),53.0
Greece,GRC,EL,True,2014,Female,Overall (15-74),30.4
Greece,GRC,EL,True,2014,Male,Overall (15-74),23.7
Greece,GRC,EL,True,2014,Total,Overall (15-74),26.6
Greece,GRC,EL,True,2015,Female,Youth (15-24),54.8
Greece,GRC,EL,True,2015,Male,Youth (15-24),46.5
Greece,GRC,EL,True,2015,Total,Youth (15-24),50.3
Greece,GRC,EL,True,2015,Female,Overall (15-74),29.0
Greece,GRC,EL,True,2015,Male,Overall (15-74),21.8
Greece,GRC,EL,True,2015,Total,Overall (15-74),25.0
Greece,GRC,EL,True,2016,Female,Youth (15-24),52.1
Greece,GRC,EL,True,2016,Male,Youth (15-24),44.8
Greece,GRC,EL,True,2016,Total,Youth (15-24),48.2
Greece,GRC,EL,True,2016,Female,Overall (15-74),28.5
Greece,GRC,EL,True,2016,Male,Overall (15-74),20.2
Greece,GRC,EL,True,2016,Total,Overall (15-74),23.9
Greece,GRC,EL,True,2017,Female,Youth (15-24),49.0
Greece,GRC,EL,True,2017,Male,Youth (15-24),40.5
Greece,GRC,EL,True,2017,Total,Youth (15-24),44.5
Greece,GRC,EL,True,2017,Female,Overall (15-74),26.4
Greece,GRC,EL,True,2017,Male,Overall (15-74),18.2
Greece,GRC,EL,True,2017,Total,Overall (15-74),21.8
Greece,GRC,EL,True,2018,Female,Youth (15-24),45.4
Greece,GRC,EL,True,2018,Male,Youth (15-24),37.7
Greece,GRC,EL,True,2018,Total,Youth (15-24),41.2
Greece,GRC,EL,True,2018,Female,Overall (15-74),24.7
Greece,GRC,EL,True,2018,Male,Overall (15-74),15.8
Greece,GRC,EL,True,2018,Total,Overall (15-74),19.7
Greece,GRC,EL,True,2019,Female,Youth (15-24),41.0
Greece,GRC,EL,True,2019,Male,Youth (15-24),34.5
Greece,GRC,EL,True,2019,Total,Youth (15-24),37.5
Greece,GRC,EL,True,2019,Female,Overall (15-74),22.4
Greece,GRC,EL,True,2019,Male,Overall (15-74),14.4
Greece,GRC,EL,True,2019,Total,Overall (15-74),17.9
Greece,GRC,EL,True,2020,Female,Youth (15-24),42.8
Greece,GRC,EL,True,2020,Male,Youth (15-24),34.2
Greece,GRC,EL,True,2020,Total,Youth (15-24),38.0
Greece,GRC,EL,True,2020,Female,Overall (15-74),21.5
Greece,GRC,EL,True,2020,Male,Overall (15-74),14.6
Greece,GRC,EL,True,2020,Total,Overall (15-74),17.6
Greece,GRC,EL,True,2021,Female,Youth (15-24),40.9
Greece,GRC,EL,True,2021,Male,Youth (15-24),31.1
Greece,GRC,EL,True,2021,Total,Youth (15-24),35.5
Greece,GRC,EL,True,2021,Female,Overall (15-74),18.9
Greece,GRC,EL,True,2021,Male,Overall (15-74),11.4
Greece,GRC,EL,True,2021,Total,Overall (15-74),14.7
Greece,GRC,EL,True,2022,Female,Youth (15-24),38.8
Greece,GRC,EL,True,2022,Male,Youth (15-24),25.1
Greece,GRC,EL,True,2022,Total,Youth (15-24),31.4
Greece,GRC,EL,True,2022,Female,Overall (15-74),16.4
Greece,GRC,EL,True,2022,Male,Overall (15-74),9.3
Greece,GRC,EL,True,2022,Total,Overall (15-74),12.5
Greece,GRC,EL,True,2023,Female,Youth (15-24),29.4
Greece,GRC,EL,True,2023,Male,Youth (15-24),24.4
Greece,GRC,EL,True,2023,Total,Youth (15-24),26.7
Greece,GRC,EL,True,2023,Female,Overall (15-74),14.3
Greece,GRC,EL,True,2023,Male,Overall (15-74),8.5
Greece,GRC,EL,True,2023,Total,Overall (15-74),11.1
Greece,GRC,EL,True,2024,Female,Youth (15-24),24.1
Greece,GRC,EL,True,2024,Male,Youth (15-24),21.1
Greece,GRC,EL,True,2024,Total,Youth (15-24),22.5
Greece,GRC,EL,True,2024,Female,Overall (15-74),12.8
Greece,GRC,EL,True,2024,Male,Overall (15-74),8.0
Greece,GRC,EL,True,2024,Total,Overall (15-74),10.1
Greece,GRC,EL,True,2025,Female,Youth (15-24),20.8
Greece,GRC,EL,True,2025,Male,Youth (15-24),17.7
Greece,GRC,EL,True,2025,Total,Youth (15-24),19.1
Greece,GRC,EL,True,2025,Female,Overall (15-74),11.2
Greece,GRC,EL,True,2025,Male,Overall (15-74),7.0
Greece,GRC,EL,True,2025,Total,Overall (15-74),8.9
Hungary,HUN,HU,True,2009,Female,Youth (15-24),23.3
Hungary,HUN,HU,True,2009,Male,Youth (15-24),27.8
Hungary,HUN,HU,True,2009,Total,Youth (15-24),25.8
Hungary,HUN,HU,True,2009,Female,Overall (15-74),9.0
Hungary,HUN,HU,True,2009,Male,Overall (15-74),10.3
Hungary,HUN,HU,True,2009,Total,Overall (15-74),9.7
Hungary,HUN,HU,True,2010,Female,Youth (15-24),23.5
Hungary,HUN,HU,True,2010,Male,Youth (15-24),27.7
Hungary,HUN,HU,True,2010,Total,Youth (15-24),25.9
Hungary,HUN,HU,True,2010,Female,Overall (15-74),9.9
Hungary,HUN,HU,True,2010,Male,Overall (15-74),11.6
Hungary,HUN,HU,True,2010,Total,Overall (15-74),10.8
Hungary,HUN,HU,True,2011,Female,Youth (15-24),23.5
Hungary,HUN,HU,True,2011,Male,Youth (15-24),27.0
Hungary,HUN,HU,True,2011,Total,Youth (15-24),25.4
Hungary,HUN,HU,True,2011,Female,Overall (15-74),10.2
Hungary,HUN,HU,True,2011,Male,Overall (15-74),11.1
Hungary,HUN,HU,True,2011,Total,Overall (15-74),10.7
Hungary,HUN,HU,True,2012,Female,Youth (15-24),26.3
Hungary,HUN,HU,True,2012,Male,Youth (15-24),29.1
Hungary,HUN,HU,True,2012,Total,Youth (15-24),27.8
Hungary,HUN,HU,True,2012,Female,Overall (15-74),9.9
